City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
545,twin falls,42.3505,-114.6445,84.54,23,0,6.91,US,Fri Aug 11 15:54:32 2023
546,deming,32.2687,-107.7586,91.29,29,75,12.66,US,Fri Aug 11 15:58:47 2023
547,genhe,50.7833,121.5167,57.6,98,100,2.84,CN,Fri Aug 11 15:58:48 2023
548,srinivaspur,13.3333,78.2167,74.25,75,85,5.64,IN,Fri Aug 11 15:58:48 2023
549,severo-yeniseyskiy,60.3725,93.0408,53.92,99,100,1.81,RU,Fri Aug 11 15:58:48 2023
550,skeldon,5.8833,-57.1333,82.92,69,77,7.34,GY,Fri Aug 11 15:58:49 2023
551,buala,-8.145,159.5921,79.27,84,94,15.52,SB,Fri Aug 11 15:58:49 2023
552,brookings,44.3114,-96.7984,87.46,54,0,13.8,US,Fri Aug 11 15:58:49 2023
553,avare,-23.0986,-48.9258,77.5,35,3,2.64,BR,Fri Aug 11 15:56:35 2023
554,poninka,50.1849,27.5363,57.52,93,52,8.19,UA,Fri Aug 11 15:58:51 2023
555,guskhara,23.5,87.75,84.2,78,100,3.24,IN,Fri Aug 11 15:58:51 2023
556,glace bay,46.1969,-59.957,67.89,95,100,9.22,CA,Fri Aug 11 15:58:51 2023
557,bechar,31.6167,-2.2167,100.72,10,40,0.0,DZ,Fri Aug 11 15:58:52 2023
558,bena,11.2844,5.9347,69.98,97,35,2.98,NG,Fri Aug 11 15:58:52 2023
559,sao gabriel da cachoeira,-0.1303,-67.0892,86.65,63,88,1.83,BR,Fri Aug 11 15:58:52 2023
560,mala vyska,48.6431,31.6366,64.35,75,100,6.17,UA,Fri Aug 11 15:58:53 2023
561,zhicheng,30.2956,111.5047,77.38,85,100,2.82,CN,Fri Aug 11 15:58:53 2023
